,changepoint_prior_scale,seasonality_prior_scale,changepoint_range,mape,rmse
201,0.13572088082974532,2.154434690031882,0.8,0.0820767954303324,1.1337992942284083
202,0.13572088082974532,2.154434690031882,0.875,0.0879525211243402,1.186238181950694
203,0.13572088082974532,2.154434690031882,0.95,0.09176616071322416,1.210529924408116
204,0.13572088082974532,4.6415888336127775,0.8,0.08186389772530998,1.1451832258810675
205,0.13572088082974532,4.6415888336127775,0.875,0.08861184318129742,1.1819219763438484
206,0.13572088082974532,4.6415888336127775,0.95,0.09245337391287113,1.2218476583859332
207,0.13572088082974532,10.0,0.8,0.08258709413346726,1.1370299526833756
208,0.13572088082974532,10.0,0.875,0.08881572310222809,1.1853177304948708
209,0.13572088082974532,10.0,0.95,0.09115087014854971,1.2033257000100717
210,0.20961440008267682,0.01,0.8,0.16368001490196765,1.9370823933780157
211,0.20961440008267682,0.01,0.875,0.1591465219910495,1.8626149259564082
212,0.20961440008267682,0.01,0.95,0.15758871858070267,1.8397939094426166
213,0.20961440008267682,0.021544346900318832,0.8,0.127886040544811,1.5714675607370647
214,0.20961440008267682,0.021544346900318832,0.875,0.13101690945942096,1.6081070691903294
215,0.20961440008267682,0.021544346900318832,0.95,0.13139817252805583,1.5935469731711824
216,0.20961440008267682,0.046415888336127774,0.8,0.09262777747666662,1.2260745278201346
217,0.20961440008267682,0.046415888336127774,0.875,0.09792301741064377,1.2651816863516774
218,0.20961440008267682,0.046415888336127774,0.95,0.10084753389186998,1.3003024273693857
219,0.20961440008267682,0.1,0.8,0.0884725930620224,1.1871101032866
220,0.20961440008267682,0.1,0.875,0.09729587939872976,1.2676209646946461
221,0.20961440008267682,0.1,0.95,0.099222752720649,1.2814490048845673
222,0.20961440008267682,0.21544346900318834,0.8,0.08636089796032322,1.1608278672190173
223,0.20961440008267682,0.21544346900318834,0.875,0.09459288331723932,1.2337062399704724
224,0.20961440008267682,0.21544346900318834,0.95,0.09840158925594601,1.2709235499035685
225,0.20961440008267682,0.46415888336127775,0.8,0.08777295423091205,1.174643319127232
226,0.20961440008267682,0.46415888336127775,0.875,0.09600332464270543,1.252306927577578
227,0.20961440008267682,0.46415888336127775,0.95,0.09877922274311589,1.276935988092329
228,0.20961440008267682,1.0,0.8,0.08678827830024761,1.1684047041153438
229,0.20961440008267682,1.0,0.875,0.09617318890841274,1.2492870432775864
230,0.20961440008267682,1.0,0.95,0.09954680161515603,1.2831027771237415
231,0.20961440008267682,2.154434690031882,0.8,0.08686528420829237,1.1644906552193113
232,0.20961440008267682,2.154434690031882,0.875,0.09627981360344652,1.2575377111473107
233,0.20961440008267682,2.154434690031882,0.95,0.09903238683214996,1.2786684098455652
234,0.20961440008267682,4.6415888336127775,0.8,0.08574999345792128,1.156262771684736
235,0.20961440008267682,4.6415888336127775,0.875,0.09764404688061955,1.2696052172127588
236,0.20961440008267682,4.6415888336127775,0.95,0.09846423880398746,1.2742861458944306
237,0.20961440008267682,10.0,0.8,0.0887171360778738,1.1803472747407953
238,0.20961440008267682,10.0,0.875,0.09639242000015807,1.251575885458767
239,0.20961440008267682,10.0,0.95,0.09772515398996118,1.2606259388360415
240,0.32373940143476265,0.01,0.8,0.16163890258655625,1.912453796417827
241,0.32373940143476265,0.01,0.875,0.1548750359258673,1.8201816263806623
242,0.32373940143476265,0.01,0.95,0.15069412693677545,1.7832368787232544
243,0.32373940143476265,0.021544346900318832,0.8,0.14397296021689288,1.716415417153036
244,0.32373940143476265,0.021544346900318832,0.875,0.14387221883123144,1.7092825952423132
245,0.32373940143476265,0.021544346900318832,0.95,0.13925448770374466,1.6616044358093036
246,0.32373940143476265,0.046415888336127774,0.8,0.10075604665666,1.2906884006709831
247,0.32373940143476265,0.046415888336127774,0.875,0.10529262206700149,1.338967526396832
248,0.32373940143476265,0.046415888336127774,0.95,0.104474773662793,1.3560031828331502
249,0.32373940143476265,0.1,0.8,0.0926714970037405,1.2125419644432516
250,0.32373940143476265,0.1,0.875,0.10231094516019516,1.308632485773884
251,0.32373940143476265,0.1,0.95,0.10424564909069833,1.3546122755175551
252,0.32373940143476265,0.21544346900318834,0.8,0.09078337709989844,1.188019414689944
253,0.32373940143476265,0.21544346900318834,0.875,0.1002232933715594,1.2868462660327735
254,0.32373940143476265,0.21544346900318834,0.95,0.1036805299564136,1.3448743205598348
255,0.32373940143476265,0.46415888336127775,0.8,0.09079587958699284,1.1974956832199428
256,0.32373940143476265,0.46415888336127775,0.875,0.09934359028121,1.273332128710247
257,0.32373940143476265,0.46415888336127775,0.95,0.10270448980264046,1.3332846362754167
258,0.32373940143476265,1.0,0.8,0.09140336736602117,1.199448667334933
259,0.32373940143476265,1.0,0.875,0.10119141231599751,1.2989241678649917
260,0.32373940143476265,1.0,0.95,0.10163910315097745,1.3196212485417387
261,0.32373940143476265,2.154434690031882,0.8,0.09180542875917438,1.1971607301890628
262,0.32373940143476265,2.154434690031882,0.875,0.09989900659926511,1.2810893595375625
263,0.32373940143476265,2.154434690031882,0.95,0.1025825610113611,1.3233414827075218
264,0.32373940143476265,4.6415888336127775,0.8,0.09117447456313836,1.1912050795678908
265,0.32373940143476265,4.6415888336127775,0.875,0.10015648445221917,1.2833285989636443
266,0.32373940143476265,4.6415888336127775,0.95,0.10306537180225454,1.342422729579839
267,0.32373940143476265,10.0,0.8,0.09126427148172009,1.1960556274212
268,0.32373940143476265,10.0,0.875,0.10012772176339095,1.2809223982958347
269,0.32373940143476265,10.0,0.95,0.10220242242817652,1.325212706580712
270,0.5,0.01,0.8,0.15996349394808393,1.9060005229585262
271,0.5,0.01,0.875,0.15021575509365265,1.7825534804179402
272,0.5,0.01,0.95,0.1417055329479924,1.7025799536098247
273,0.5,0.021544346900318832,0.8,0.15176204489587036,1.793798031009351
274,0.5,0.021544346900318832,0.875,0.14905531974439631,1.751421313134412
275,0.5,0.021544346900318832,0.95,0.14391075109630053,1.7183361694207857
276,0.5,0.046415888336127774,0.8,0.11428233538833255,1.4109312041758075
277,0.5,0.046415888336127774,0.875,0.11437593441844364,1.4218879768200838
278,0.5,0.046415888336127774,0.95,0.10623137253433448,1.37751496825086
279,0.5,0.1,0.8,0.09799458505951415,1.2629926764893842
280,0.5,0.1,0.875,0.10252623938476423,1.3013798507493008
281,0.5,0.1,0.95,0.1041976446086057,1.3576544823505627
282,0.5,0.21544346900318834,0.8,0.09695257074426726,1.2536639829883198
283,0.5,0.21544346900318834,0.875,0.10281090296422242,1.316869773540139
284,0.5,0.21544346900318834,0.95,0.10199655733305837,1.3315538821764277
285,0.5,0.46415888336127775,0.8,0.09539322575166223,1.2373697715715948
286,0.5,0.46415888336127775,0.875,0.10197017873154067,1.3081530995779729
287,0.5,0.46415888336127775,0.95,0.10587372184776564,1.3799035757866833
288,0.5,1.0,0.8,0.09243424249825803,1.2024230005233643
289,0.5,1.0,0.875,0.10167043638145416,1.304629257436137
290,0.5,1.0,0.95,0.10438449237944583,1.364866539345136
291,0.5,2.154434690031882,0.8,0.09397905367305781,1.2264675250684645
292,0.5,2.154434690031882,0.875,0.09971385438349274,1.2858606752718746
293,0.5,2.154434690031882,0.95,0.1066314239548103,1.3912909779485754
294,0.5,4.6415888336127775,0.8,0.09575346999654029,1.2453080367077927
295,0.5,4.6415888336127775,0.875,0.10214197186866317,1.3092353907215355
296,0.5,4.6415888336127775,0.95,0.10729186571695566,1.3998596761100113
297,0.5,10.0,0.8,0.09438286241604993,1.2270109466076122
298,0.5,10.0,0.875,0.10172392543924022,1.3072048176350943
299,0.5,10.0,0.95,0.1061424767290929,1.3863822676686435
