ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-01-18,0.6794081355603004,10.257100426057029,12.610867763771163,0.6787182201566578,0.680179039862119,0.003557321386398234,0.002784624039478728,0.004350040235916422,-0.0009499805173793525,-0.0011815522574874866,-0.0007123117408179936,0.004507301903777587,0.0037482693752086925,0.005284800880674588,0.0,0.0,0.0,11.297275475901941
2017-01-19,0.6793526400998392,10.105892541786037,12.436545413033086,0.678670581594575,0.6801343228279098,0.0031190021761713167,0.0023458797252825393,0.003917623407253435,-0.0013043375801922378,-0.0015631301581969853,-0.001057031635785131,0.004423339756363555,0.0036659366342651485,0.005197966051145019,0.0,0.0,0.0,11.127180889672104
2017-01-20,0.6792971446393781,10.060337677977186,12.299357259635174,0.6786210564430197,0.6800691111245576,0.0030236216398030597,0.0022245166914765966,0.003831983906631726,-0.0013238410452192598,-0.0015669055003218657,-0.0010781499776648731,0.00434746268502232,0.0035991572492800666,0.005105505326306393,0.0,0.0,0.0,11.076436389822476
2017-01-21,0.6792416491789168,11.020897580520389,13.961561874237795,0.6785679217059293,0.6799988755933778,0.00619063334851514,0.005416740477705123,0.006966838917213739,0.0019106633265041648,0.0016638180473603054,0.0021643628232054443,0.004279970022010976,0.0035285933076432798,0.005038044259118686,0.0,0.0,0.0,12.251548564369779
2017-01-22,0.6791861537184557,11.499240054229798,14.723323307664284,0.6785261356919571,0.6799346450988171,0.007570290082463146,0.006777291387966955,0.008330146380021448,0.0033492217503450173,0.0031017859312008553,0.0035835949265197744,0.004221068332118128,0.0034684788942181926,0.004982484193111749,0.0,0.0,0.0,12.850170559224981
2017-01-23,0.6791300438156284,10.40161972652569,12.791201570681165,0.6784764497616307,0.679872509937961,0.004338451346834896,0.0035304102588317597,0.005128906265158353,0.00016757829471743079,-9.486376064484517e-05,0.00041918971074220856,0.004170873052117464,0.003421048543547799,0.004922910564009358,0.0,0.0,0.0,11.477154573691704
2017-01-24,0.6790739339128011,9.802284844863967,11.969075213424729,0.6784177288936811,0.6798080067261347,0.0022801063757681293,0.0015001986162087157,0.0030675421123815723,-0.0018493042287713814,-0.002085708992384514,-0.0016057809370567887,0.0041294106045395105,0.0033649479214643125,0.004889473763383236,0.0,0.0,0.0,10.764083786150186
2017-01-25,0.6790178240099737,10.052689475036841,12.292444704979633,0.6783630022603114,0.6797394239941102,0.0031466403904465193,0.002389917298417241,0.00396014319659137,-0.000949980517378795,-0.001181552257486984,-0.00071231174081749,0.004096620907825314,0.0033304407657777416,0.0048445037492764464,0.0,0.0,0.0,11.024452959482359
2017-01-26,0.6789617141071465,9.881130902452881,12.05730838718354,0.6783082751750198,0.6796770549400232,0.0027680226427814533,0.0019753655235415475,0.0035265394197321128,-0.0013043375801908435,-0.001563130158195301,-0.0010570316357834937,0.004072360222972297,0.003325310235599224,0.004804129160066985,0.0,0.0,0.0,10.882917767286733
2017-01-27,0.678905604204319,9.917168258716929,12.030089821757963,0.6782632188392412,0.6796057558491355,0.0027325632509540717,0.001969534713429328,0.0034651404552761204,-0.0013238410452215653,-0.0015669055003243472,-0.0010781499776670454,0.004056404296175637,0.003333179203295924,0.0047871446380135544,0.0,0.0,0.0,10.853662420208357
2017-01-28,0.6788492931305797,10.826589919568008,13.587400947727355,0.6782172542128195,0.679537332152465,0.005959115103183227,0.005207769298055453,0.006704413830732472,0.0019106633265067953,0.001663818047362846,0.0021643628232081726,0.004048451776676431,0.003331700636808073,0.004776103663875504,0.0,0.0,0.0,11.992089247882546
2017-01-29,0.6787929820568404,11.292967295143598,14.30119503466821,0.678160531672044,0.6794734883366353,0.007397349658369148,0.006642113284064878,0.008098273589782802,0.003349221750344032,0.003101785931200133,0.003583594926518723,0.004048127908025116,0.0033303088948359056,0.004748122369797833,0.0,0.0,0.0,12.585763053542491
2017-01-30,0.6787366709831011,10.265623235943767,12.582393331832714,0.6780963921199656,0.6794128216880891,0.004222566802996942,0.0034903286849386076,0.004983134192683313,0.00016757829471468876,-9.486376064753724e-05,0.00041918971073942276,0.004054988508282254,0.00334963925507276,0.0047591367510356275,0.0,0.0,0.0,11.295094134802284
2017-01-31,0.6786803599093617,9.72862797720109,11.721288941339564,0.6780411785171743,0.6793649025250833,0.002219220040616247,0.0014918849705368535,0.002976597456599593,-0.0018493042287713618,-0.0020857089923845395,-0.0016057809370567788,0.004068524269387609,0.0033796622123611173,0.004769387239881668,0.0,0.0,0.0,10.62445239582562
