,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
65,2019-03-06,9.990726201034589,9.375051030603235,12.164858295592527,9.741607346927841,10.227113737963492,0.7969656939277256,0.5749630236060176,1.0247808764228035,0.05377272796450877,-0.01644090164583612,0.12310265220798883,0.006170748351884221,-0.4693299972801458,0.48353679045234593,-0.2928068675663871,-0.39235653127092895,-0.192230968586833,1.0298290851777194,0.5354643623383181,1.5311822290861539,0.0,0.0,0.0,10.787691894962315
66,2019-03-07,9.988976164657936,9.294024279986687,12.034592749342954,9.738240017591846,10.22658231919903,0.6861957427487696,0.4634823983735042,0.9152392947793295,0.04673534618217874,-0.022925906394828242,0.11686116152537801,0.01939657095282463,-0.45560202715038767,0.49811751705379925,-0.3901580160121033,-0.4901811938593653,-0.29023785794236245,1.0102218416258695,0.517077391185445,1.5098534776127943,0.0,0.0,0.0,10.675171907406705
67,2019-03-08,9.987226128281282,9.206583579733753,12.027868337986815,9.735149319101584,10.226125474656165,0.6474196112575689,0.42381933297636504,0.8752867159671005,0.03772159064614068,-0.03168387227460413,0.10804935622399495,0.03285726812498098,-0.44221390878603045,0.5081047897064225,-0.41232389278616,-0.5120683828690139,-0.313708071098478,0.9891646452726073,0.49518008369860045,1.4903116602715165,0.0,0.0,0.0,10.63464573953885
68,2019-03-09,9.98547609190463,10.227060610788842,12.984261636154535,9.732952758575138,10.225705440481237,1.6092888799425926,1.385408313829314,1.8335432346467482,0.02711264072747457,-0.04311876568068902,0.09732490435923931,0.04636309889913329,-0.4282366896126859,0.5191581443943464,0.5691253093644216,0.4688455104404157,0.6687098034747273,0.9666878309515629,0.47580652785189603,1.4639235017209804,0.0,0.0,0.0,11.594764971847223
69,2019-03-10,9.983726055527976,10.643677690230664,13.42794234949366,9.729927874884268,10.22513175775651,2.0500639538581678,1.8233951200778422,2.27662720263512,0.015357134381882845,-0.055091807977931374,0.08551579334484094,0.059720305154148855,-0.41580961424165663,0.5344927932388921,1.0321527817981884,0.9329699706468558,1.1315346584018493,0.9428337325239478,0.4526272081029876,1.4401704562422182,0.0,0.0,0.0,12.033790009386143
70,2019-03-11,9.981976019151324,9.64576054059252,12.420557850941929,9.72717174008286,10.224451934971269,1.0581549987735108,0.8323151558278189,1.2906272134121477,0.0029521958655087275,-0.06666278088913644,0.07358916345937067,0.0727344867165248,-0.4009583115379902,0.5462363657818219,0.0648122917318176,-0.036702699321421624,0.16536714774829922,0.9176560244596598,0.42783663389081306,1.41368217330394,0.0,0.0,0.0,11.040131017924834
71,2019-03-12,9.98022598277467,8.994741250524928,11.770259422081862,9.724762051263587,10.22389549947028,0.3960537673537391,0.1658123675625895,0.6272047503264649,-0.009577586968919053,-0.0801429962289693,0.06138634454833815,0.08521400499827612,-0.38726930755166605,0.5544522313448671,-0.5708016065289694,-0.6692908851368525,-0.47017001428133953,0.8912189558533515,0.40054392209327544,1.3861368392958573,0.0,0.0,0.0,10.37627975012841
72,2019-03-13,9.978475946398015,9.204985309634484,12.008913377274688,9.721414793655311,10.223205568215095,0.6460606240678977,0.41708637631059037,0.875078268615869,-0.021702346773579472,-0.09296993583376714,0.04955978315984201,0.09697335203899572,-0.37336059134491595,0.5647578777615283,-0.29280686756620483,-0.3923565312707105,-0.1922309685865202,0.8635964863686862,0.37756740234886954,1.360061246820663,0.0,0.0,0.0,10.624536570465914
73,2019-03-14,9.976725910021363,9.089833889112512,11.864748792305155,9.718508339996935,10.22272440069762,0.5196403968489971,0.29569402318931653,0.7482234733263147,-0.03290934406953875,-0.10365419708863542,0.03750275616323209,0.10783642238920554,-0.3614564461330758,0.5729487928678235,-0.3901580160123481,-0.4901811938596603,-0.2902378579426637,0.8348713345416784,0.349251555893792,1.3307947143774197,0.0,0.0,0.0,10.49636630687036
74,2019-03-15,9.97497587364471,9.086041621672047,11.819039000399062,9.715592851581917,10.222245748407762,0.4677250336330906,0.24204886801930708,0.6935985100982792,-0.042724650296854336,-0.11341878185828629,0.027510924275798935,0.117639627023222,-0.3522912252227325,0.5825287773649243,-0.41232389278789916,-0.5120683828706823,-0.31370807110006316,0.805133949694622,0.3226497544809851,1.3025120614176007,0.0,0.0,0.0,10.4427009072778
